node_name,op_type,device,time_us,time_ms
mVaptBwKLW,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
wrRsgLoN0J,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
iWmboEqH50,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
AYfPrgqxMI,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
IKgOn4irbR,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
ah2eAzymTX,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
VUcQO9bNT5,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
vAgLSOkRtY,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
4rXwSG2j1Z,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
XB7v62QUcz,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,37.0,0.037
4yNZCpl0TK,Maximum,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
fJ3WFxpUzN,ZerosLike,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
pytVh6rb2R,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
KYkh0iHAxJ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
ydhJwNkjZ2,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
PK4BIrkusV,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
HxNlI0Gzot,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
E3zk6udwhR,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
VFECAkfhut,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
OgD2zG7kb3,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
WMk69vImrf,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
YMwSy6ZhJq,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
Tat25gVnfm,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
4FlocRJexG,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
AkoEtI45lO,BatchMatMulV2,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
BubLIPlpRv,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
RSrXmbItuC,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,36.0,0.036
dKrCH0cnv9,Round,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
3DCletGKPM,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
wc4Y90zZmU,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
mwaCKRk8qH,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
uDr2sH3PAg,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
za1oHIGYBO,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
1JoDpnvbEk,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
Glv1fjF9tH,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
RAY5hIZsHe,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
BsMiZzp6AL,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
Pip21bcOGn,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
4kLPSbtFTW,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
x7ph89eCwR,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,35.0,0.035
Is7BopHNiL,Cast,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
8Uf2qLRkYg,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
nAPg1ZSdIo,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
hzuaJyRq8S,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
Uycx1WSeOF,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
yR3JMIDXsq,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
8rkvj6sCeo,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
wXhYpomfSH,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
JwNCFEG6Yr,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
Mvwx16uGj3,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
4p7kGvRI8O,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
SorAkEyIXf,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
RAfx5jgFN6,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
EKFunQ28mk,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
DKdoQpx39C,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
Pdv7QsEzRX,Select,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
CAO71BDoVZ,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
ow1nXU29J6,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
a2FXYOz4fl,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,34.0,0.034
bF6s2zCQuP,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
oELrXdVfBn,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
NYu4iqy1v6,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
aVnFu8KC6L,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
AQwoJCpUsP,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
YNw2FOEVhI,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
HKFAuMvz95,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
D3RX7BoTH0,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
t4pJ9sNj0u,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
payO4WNef2,Einsum,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
eX5k8pwArI,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
eQ8ji9cr6W,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,33.0,0.033
8dHCgvDLUl,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
GVkZv2MHpm,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
DQLOrMJnqw,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
JtEic4Sd8T,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
dTJGUZ295u,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
pP368JjIoE,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
DioRGzfALQ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
xTGRDlAEju,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
mapcjnOC67,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
ConstantFolding/VMDTbB36dU_const_axis,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
v0lJPYgrOT,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
tv0L965r7x,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
EGaIbkhp3e,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
WN4fMTnv5S,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
PS2s9VTw0b,Cast,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
4lMue1JVLj,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
JnTfiVYj9Q,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,32.0,0.032
hg5X7wylWQ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
auSkoGxq8y,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
uwGiDAXWZP,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
g5TkdLem6n,Tile,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
ao5Xu6yNAR,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
xQTOap5o9W,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
wERm8Zvj2M,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
G46iNSQ2Po,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
7Ba2nDTlrR,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
VurWne6RZv,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
cyX8V1v7b9,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
T5NEbmJqAt,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
6wzRIgDuQc,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
gCyko97jxd,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
ef2hGRx1qk,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
xJOMsDefLd,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,31.0,0.031
SpjmzT4Xr0,Const,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
2Qhc1p7VdO,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
Jp2ANTR17j,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
4jdxV7ewWY,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
9zJQvgqYAm,Max,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
HTVPhGcF14,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
TBLKgYWueV,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
o4ANeVBZig,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
PHUWbtyZhL,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
HbE6CZ08ij,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
Ti5uwXO9Q1,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
XR4NkG0wK1,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
Zb3Iq98Mkc,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
FWDg897x0I,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
zvjFAEeQiX,Log,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
HBTxIKvV3h,Add,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
5zRw87hntD,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
AbxLP3ijYg,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
DhecwP19X3,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
PEgTnc637h,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
cNZb0TGpo8,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
nMc4Nf2Urb,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
qwu80yi6f5,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
8KB1L5sCAT,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
R2HtlauQyT,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
1dHsQTizGo,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
u2Bj45IK1X,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,30.0,0.03
VwvlZ0iN1A,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
7AXwkFa6xp,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
Ic5WjBfMEi,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
5eD3xKZYf2,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
myp1IFExjk,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
lU0QDVgWIa,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
02lpGsZSQN,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
RuGszeZQmt,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
xchTJLipAb,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
m4p0xaTIle,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
oO9UGNAVIb,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
4WYg0btNEO,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
HnXTa3SlUI,Add,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
YSi6nwIeoj,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
Yycgd6FET2,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
48Nbov9sHE,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
uiJ6ZsEy34,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
q5zvHKnNxp,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
rsILoTKjZO,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
Ggew2S67R5,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,29.0,0.029
udGkSymo9O,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
znlAjTfyVZ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
ElSt9KZ3Ln,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
QMdAGLC2uX,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
JQ5EHcb1Ys,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
VWf3cP6UKR,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
WXLAZ5SFMl,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
tcDRM9uBYQ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
hBrmbuLzqx,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
WkgIjlVwvB,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
fIV50FkWxD,SquaredDifference,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
rGuvlmWJhK,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
yQOuAzP54i,Select,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
yLx6Y0imCv,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
DF85uH0qP4,Less,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
Ls4v68fnVi,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
vXWBzNldg1,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
QE3HXobcKZ,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
Cf6P2HAYa9,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
dQYi6KqtNp,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,28.0,0.028
6zOXRmYpHG,Const,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
WvMZPlhHUf,Reshape,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
9FweLBqE8p,Rsqrt,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
1mwndCfFte,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
FVXjPQxLCn,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
65iY2fIbEB,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
qo1z3NGPRs,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
UA9N4XPKlu,Cast,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
GDqr7VHi9s,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
OG5ySjER9L,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
4xQnCKw8rV,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
OVTeWyCuF3,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
IKepuUN205,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
8oa9bnf3jJ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
PqfQBHJb3x,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
uzyhwxJRCn,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
RvfGjbJowS,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
mYNgOW8uGU,Equal,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
ounS9FWkjx,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
uPGwA3c7il,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
U6iBS5Qmav,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
08kUz6NTFY,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
fXQmxYhwla,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
osgwxfuQhj,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
XwJqkcbV6z,Split,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
BR1EKUbOuA,SplitV,/job:localhost/replica:0/task:0/device:MUSA:0,27.0,0.027
xkYIcZFCXh,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
XO9SFuWDIT,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
AfNWBw37r2,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
vEu1KMaZhU,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
rU0ylcXZik,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
ocqtIEm1NF,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
sekUtDbwdr,Select,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
ueBSlJ16UN,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
EfJLDVZOq7,Select,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
hBpLPorj7R,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
CI5P2GkYWJ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
NmXojIrOyd,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
Lrbkzvhy95,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
AxUrR27L3m,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
HxFbTZaQ7B,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
wxDko9TtNF,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
zdU7lHb42T,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
k1mduDRSew,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
PMIN1f5ht9,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
LZvDQVhSTe,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
bpgzi4AkFL,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
sQyZiqxYB1,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
nzXON2BCef,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
1Ge8XCYqWK,SquaredDifference,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
adFkVpUPOj,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
JrjvuxCN6K,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
15cOd9bjXK,Add,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
o4MNF9cJtZ,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
ltEInsgvJC,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
6IySOfAPFH,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
0KSFdctDnh,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
OgA0es9TjB,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,26.0,0.026
9zUhw8yXru,Cast,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
xfs249bngX,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
ConstantFolding/8kFmUW4f5C_const_axis,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
U0Y8trl1gO,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
xecrVnz8iD,RandomUniform,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
UQ2fxSug1i,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
EdzN9c7fMq,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
N7znRj69mX,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
6RrKLwcyu8,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
Kv8FbmPuTa,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
sScD5NxhZ4,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
ACWrmYkXHh,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
PX42FBepf6,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
jI5iz3QYxc,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
RI2H7BP8nZ,Max,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
b1lQUCG6vt,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
I4iR0Go6hU,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
WZczbhNLsR,Sigmoid,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
vuPCWNBH9s,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
a75isJTXAo,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
UDS8WR1atw,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
qg93FKBi6A,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
4QzZDu0Amd,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
ORq1a6Ggur,Select,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
SlOdyT6XNc,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
J9EwBuHiXk,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
bLnrls5W7E,SquaredDifference,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
Bc5gDKuXjv,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
ry7x0FoJSR,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
EgsM49ujrO,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
GMNzldrRiA,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
fm8RKrc9Jq,SplitV,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
GoaA8OS17K,SplitV,/job:localhost/replica:0/task:0/device:MUSA:0,25.0,0.025
oMeTL5SzyI,Add,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
7xrvODP0zj,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
FIagwbYh8k,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
1pWtlDbcwP,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
JdSQ9yjWxB,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
MNHQeuPwDS,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
78jZfKHOkW,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
wi3r6ofHT5,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
86K9wXsQDa,ZerosLike,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
34IyDKEmT1,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
jbQaA4u2xT,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
Fs4rUHYToR,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
QcPBOj9lr5,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
mv0qx2jCBY,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
KA5gs8G7Oo,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
FOrZRMAS42,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
Ft3ViIaLxd,Less,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
Ohx85ocWAV,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
AOTQcbX2xN,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
RCjd8zmJbh,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
GLsrKmMSNv,Select,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
EPHl6oIqfS,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
rvB5ux9FTg,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
oEBlNIWjUJ,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
JQYbvLzEPs,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
YRg8EfAXiU,Unpack,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
V3je6qzaoN,Rsqrt,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
lgzf4atSiu,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,24.0,0.024
