node_name,op_type,device,time_us,time_ms
oGgIJhCcWF,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
m4p0xaTIle,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
wHXNhAxeIo,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
wFAN3LOkKa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
BYa2gPdsIF,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
yDfP7wSsnt,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
AYmMZkGRr7,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
cLufJXwyln,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
4HFsGc3oj6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
EKFunQ28mk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
U7Zn9CacI2,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ACWrmYkXHh,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
PHUWbtyZhL,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Ve4iZlT1S2,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
oElW9zbFhy,RandomUniform,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Uycx1WSeOF,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Lrbkzvhy95,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
m920ljYBQb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
OsHNW5VXwY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
yArYezhBcR,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
VRZjqUdx7t,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
yzNTtARg4S,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ZoWuywGIRJ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Trfds5VQ6z,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
QtKclXpSRW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
MHbeTRiXyz,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_PS2s9VTw0b,Cast,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
2wRdIfs36e,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
BFqY597j4y,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
raGlQMnxbe,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
0GPM93r28y,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
BXFyUO3Duz,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
OnouUdAlZR,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
FUsvHobWSc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
utx7BH4UVW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
WEdjJIBeG6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
xpjn9BFGTC,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
P4nq8UHAfm,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
AYfPrgqxMI,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
W4OL2o6fHg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
YJfnyugKSU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
b5tBXLfy9h,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
nr4MCvideg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
jO3XeiGnzN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Jo6O5LX1kn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Wsd8QIXR9L,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
wERm8Zvj2M,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
mf7laqeIOY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
36HhmuwWVZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
P0w1J9ZmFs,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
8bw7UxAJjB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
CeS6zablHO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
JPTprD58Ie,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
mpSHOtKvw6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
TEWyq4S21w,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
NE1OukdzSK,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Qq1I68Jyf9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
p1xP7jWdru,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
gCbtPl2W5k,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
VvcUJwT6Wg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
hR0MmDCcfs,Add,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
F27c13pdaN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
jbQaA4u2xT,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
B1W8EzOGxv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
l2Wbvy7COh,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vlUqrEV1xt,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
pmy2s0nDEx,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
7OGtoYF8bv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
a390NUph4j,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
nzRlgkCKIV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
k0WDps5cxb,Shape,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vNXdswUMLn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
RuGszeZQmt,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
cUBJemijPX,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
LAwQupkU3e,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
aRkoITjVFd,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
uQmGZ5hBAR,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
l20DBtFfzM,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
IFgjJ2ONbv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
QFfGBvnhUs,Mul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vrE9tapMZB,Sum,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
0xQB5fHKVe,Sigmoid,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
VU1MSetQFL,Equal,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
02lpGsZSQN,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
zHXmkIaDBT,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vOnaCqR1Gl,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
0d3p8YIxy7,Rsqrt,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
LBPsG59AqW,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
UhFPSa2OdH,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
WZrhX5CoNY,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ounS9FWkjx,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Ly80m397RA,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
AlvI83ixeM,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
v1wkmyNURe,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vIdlqpOXzM,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
nXZwtD3hWi,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
XyFQdDUWlH,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
VYPzQG4uLH,Add,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
5quv3ex4p2,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
npoIYWwqvu,Pow,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
NmKh1A293j,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
0gxI2yuHt1,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
mIcrLX7xvD,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
JKBnkxIC4V,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
eYiqA6Sy4r,Sum,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Z0GfQwqbRD,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
o6QMc8GS0p,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ylWOMhNfv6,Pack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ekbsjSRzGA,Pow,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
LTy80h6EXp,Pack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
lBftOas1YH,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
RtP6s5Qda9,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
GoaA8OS17K,SplitV,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
fm8RKrc9Jq,SplitV,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
LoJAI0Va8w,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
gtxDKWQATh,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
58YsTqbIWK,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
fAlCbiKMh2,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
kOoVhI1qfi,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Kp4fzeqdEC,Mean,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
bAglfQt7hM,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
l6sCQBNwJ9,Pow,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
1kwurjXl5D,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Q7VyajLHbl,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
aGXNt02CkM,Pow,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
psGnehKW8t,Select,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
AK8mxjSVBi,Fill,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
lJ5PoEzA24,Relu,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
J9lZBKedWb,Fill,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
AusmGeoiMQ,AddN,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
TydFDOoJlR,Log1p,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
3UDQbrX4cg,Select,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
_arg_JFrGskNhD7_0_297,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,9.0,0.009
WiUbVl5XBn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
4RAHBb13KZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
p4gXeAwiyl,Equal,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
SorAkEyIXf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
rghXsuMIDE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
291qeA4NLg,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
T3FWgeA6p7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
5dnMamFfEJ,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
uwGiDAXWZP,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
GjvZHAMk0B,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
cvqBOT5zUA,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
gP7qaoL3x9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ocqtIEm1NF,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
6H3ErOkbdP,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Ic5WjBfMEi,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
rKiDzevakd,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
xi8KAlpPkZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
xGUt4fT10B,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
bE9mAYPrdp,Equal,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Hy6CnEjz51,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
3qWPuwdhUV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
2Acyhv51zW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
rJaAYiebPV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
8dwQgcEAxq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
UekIBaoAvO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
EcLkOU3m1a,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
cLE9q3kPJG,Sum,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
dQAfyPFkwZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
GpjXdCufLN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Pm2b3QeOiu,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
acgr3XLb4U,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
qEc0YgBuXw,Rsqrt,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
dxFEI1fKbY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
dfDKlZeFwb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
EPeyAz2fHn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
WgLDzZTxKj,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
D3RX7BoTH0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
N6iO4bZVoa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
iSd8mxAKDk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ftSkQx4dgp,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
YRmUWqeEN1,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
T6GMZ9UwrN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ktAbEj6CpK,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
3FN1By9ZO8,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
VQR321UWnE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
jPGFwh8JRD,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
62YSDEJwMb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
53sWjZMicY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
59ptyiGzvB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
aJvmr2i8u0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
kS1UJ2cvXT,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
gqyrUvSx7V,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
nvjwToi8P6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
hHRegaydAs,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
3lAdVeW8CL,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
tL70r6uv5j,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
xQTOap5o9W,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
B3mTudXRbq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
x3ZfUEHDVa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Wpr2tvUG4F,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
9uRLETqnk7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
A4Hm3JThN7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
FqEcQBwlSO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
hzuaJyRq8S,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Re7xirvTho,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
SE8cawPvpM,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
QON42f96wL,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
AQKUGcBlYd,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ceSJsaMx8b,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
rCfJ6L0qa1,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ZAjKqz2QpX,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
V3Rpiv7YdO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
xf3UKyStMV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
iJq5Ts0CYw,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
M5LbhdxRGW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
4p7kGvRI8O,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
9GBVWH7UfN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
3dtGcJ42Ek,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
FskEVGxzAS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
PusDaTwtZM,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
FpH4fKlSyI,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
yLx6Y0imCv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
CM9pEQFdmS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
DXBE93vtNC,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
RrqZwWJnLk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
wi3r6ofHT5,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
lPti60Ur5z,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
qXZLOz3k8C,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
w7IeHhMnBv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
vxlDUG45Hh,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
RpXmHh4SO2,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
G46iNSQ2Po,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
r8RKu4mUWT,ZerosLike,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
AMIUWDERa3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
XML0WCg5fJ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
qrtb1MX4gf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
liQbTV0wBe,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
RdYgxnlXCI,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
znlAjTfyVZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
bTmWUdYygp,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
x3w5d1CSHD,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
4NuEIXt81M,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
eW2k6J8Bip,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
QpAc5JSZYu,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
AVyYlOgvRN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
tWp8wnM3Pl,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Xy5GVBwo3M,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
dVOkGRNHgm,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
uDr2sH3PAg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
seOdaUXiZn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
hVDL0NU31p,ZerosLike,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
4eGRy5ZPXB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Mvwx16uGj3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ycUdSlKiTx,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
fGv8nVa0rQ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
RAY5hIZsHe,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
nKaQBxqeIG,Less,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
3IxzELbwmc,Less,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
7fptdHAJrY,Select,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
IyX7sroxBT,Log,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
P932mE1Oyb,Fill,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
5nuHjJvhiA,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
HicVd0h4Sk,Select,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
7gLjOWAZ4U,Prod,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Dr8q0Tnox7,Sum,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
zvjFAEeQiX,Log,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
gTHE9ImYB1,Tanh,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
9AmHYMilsW,Sub,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
HnXTa3SlUI,Add,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
MrnpveyxPc,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
3pvfOt6zWY,Pow,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
HW5JPVfkc3,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
cf3DzN1eB5,Pow,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
8gH1iJpLVX,Add,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
5aFWtpA9ob,Add,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
9bkHQPlr0Z,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
UgxFLYmZtX,Shape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
1DLdeghrH3,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
h6dbZAsmvk,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
yJZsTPDvkC,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
PAiCZeL69R,Mul,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
P5hiGIpxNZ,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
W97JuEowtT,Pack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
OWm2U0Rk9d,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
U6iBS5Qmav,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ghwO75zsjn,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
8CLaI7eS9o,Prod,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
3uyMxsaonS,Pow,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
eOTpFiHS3g,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
1N9cTSIrWO,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
gp2UY3C0Ts,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ghquo5fwAt,Mul,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
X86KxLNti2,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
evX8Va5SH4,Pack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
MoAenXI51v,Sub,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
CHrymdp2s9,Tanh,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
8xK6S05srk,Pack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
D9yJomn2Gz,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
2hKgRBz1Hi,Sub,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ft1wiKlVZM,Sub,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
1OJMdsFDLZ,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
2J8BMia1uR,Shape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Q7osvxktVF,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
